premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
nice,ambience,love,ambience,1.0
warm,service,lovely,service,1.0
lovely,service,warm,service,1.0
good,bite,tasty,bite,1.0
tasty,bite,good,bite,1.0
good,bite,enjoy,bite,1.0
enjoy,bite,good,bite,1.0
decent,beer,cheap,beer,0.5523
attentive,wait staff,kind,service,0.5294
promptly,food,taste good,food,0.5313
taste good,food,promptly,food,0.5313
promptly,food,well than,food,0.5143
well than,food,promptly,food,0.5143
promptly,food,exquisite,food,0.5199
exquisite,food,promptly,food,0.5199
amazing,fry,perfect,fry,1.0
perfect,fry,amazing,fry,1.0
helpful,waitress,helpful,bartender,1.0
helpful,bartender,helpful,waitress,1.0
amazing,fry,fantastic,fry,1.0
fantastic,fry,amazing,fry,1.0
bad,server,bad,waitress,1.0
bad,waitress,bad,server,1.0
helpful,waitress,helpful,server,0.5152
helpful,server,helpful,waitress,0.5152
enjoy,flavour,love,flavour,0.5172
love,flavour,love,taste,1.0
love,taste,love,flavour,1.0
bad,server,terrible,server,0.5152
terrible,server,bad,server,0.5152
not bad,price,decent,price,1.0
decent,price,not bad,price,1.0
amazing,fry,enjoy,fry,0.5135
enjoy,fry,amazing,fry,0.5135
caramelized,onion,sweet,onion,0.5143
sweet,onion,caramelized,onion,0.5143
small,store,small,seating,0.5455
amazing,sushi,good,sushi,0.5143
good,sushi,amazing,sushi,0.5143
good for,price,reasonable,portion,0.5294
amazing,dessert,amazing,dinner,0.5278
bad,customer service,lack,customer service,1.0
lack,customer service,bad,customer service,1.0
reasonable,portion,small for,price,0.5106
amazing,sushi,enjoy,sushi,1.0
enjoy,sushi,amazing,sushi,1.0
lot of,variety,more,variety,1.0
more,variety,lot of,variety,1.0
amazing,dinner,fantastic,dinner,1.0
fantastic,dinner,amazing,dinner,1.0
interesting,flavour,interesting,taste,1.0
interesting,taste,interesting,flavour,1.0
unique,flavour,interesting,flavour,0.5016
unique,menu,wonderful,menu,1.0
wonderful,menu,unique,menu,1.0
unique,menu,interesting,menu,0.5143
interesting,menu,unique,menu,0.5143
great,find,nice,option,0.5161
nice,option,great,find,0.5161
good,sushi roll,good,food quality,0.5143
decent,sushi,average,sushi,0.5223
average,sushi,decent,sushi,0.5223
taste,dish,excellent,dish,1.0
excellent,dish,taste,dish,1.0
beautiful,view,breathtake,view,1.0
breathtake,view,beautiful,view,1.0
beautiful,interior,beautiful,venue,0.5143
beautiful,venue,beautiful,interior,0.5143
better,meat,tasty,meat,0.529
beautiful,view,gorgeous,view,0.5313
gorgeous,view,beautiful,view,0.5313
beautiful,interior,gorgeous,interior,1.0
gorgeous,interior,beautiful,interior,1.0
big,party,big,portion,0.5134
big,portion,big,party,0.5134
lot of,choice,good,choice,1.0
good,choice,lot of,choice,1.0
tight,space,cramped,space,1.0
cramped,space,tight,space,1.0
amazing,guac,good,guacamole,0.5352
excellent,experience,delightful,experience,1.0
delightful,experience,excellent,experience,1.0
excellent,experience,enjoyable,experience,1.0
enjoyable,experience,excellent,experience,1.0
nice,food,warm,food,0.5257
good,guacamole,delicious,guacamole,1.0
delicious,guacamole,good,guacamole,1.0
good,guacamole,good,guac,1.0
good,guac,good,guacamole,1.0
good,decor,decent,decor,1.0
decent,decor,good,decor,1.0
rude,waiter,rude,hostess,0.5304
rude,hostess,rude,waiter,0.5304
rude,waiter,rude,server,0.5143
rude,server,rude,waiter,0.5143
delicious,noodle,tasty,noodle,1.0
tasty,noodle,delicious,noodle,1.0
more,flavour,good,taste,0.5135
good,taste,more,flavour,0.5135
perfect,patio,enjoy,patio,0.5588
enjoy,patio,fantastic,patio,1.0
fantastic,patio,enjoy,patio,1.0
recommend,waiter,recommend,waitress,1.0
recommend,waitress,recommend,waiter,1.0
recommend,waiter,not,waiter,0.5714
recommend,server,recommend,waiter,1.0
amazing,decor,perfect,evening,0.5333
over price,food,disgusting,food,0.5135
disgusting,food,over price,food,0.5135
amazing,decor,enjoy,decor,0.5313
amazing,decor,fantastic,decor,1.0
fantastic,decor,amazing,decor,1.0
love,meat,enjoy,meat,1.0
enjoy,meat,love,meat,1.0
lovely,service,nice,service,0.508
clean,table,clean,restaurant,1.0
clean,kitchen,clean,table,0.5625
clean,table,clean,space,0.5143
enjoy,eat,love,eat,0.5429
excellent,cocktail,interesting,experience,0.5049
interesting,experience,unique,experience,0.5199
bad,price,disappointed,price,1.0
disappointed,price,bad,price,1.0
good,pizzas,delicious,pizzas,1.0
delicious,pizzas,good,pizzas,1.0
good,salmon,good,tuna,0.5161
good,tuna,good,salmon,0.5161
good,company,great,company,0.5143
great,company,good,company,0.5143
delicious,pork,love,pork,0.5135
love,pork,delicious,pork,0.5135
bad,price,not great,price,1.0
not great,price,bad,price,1.0
excellent,staff,fantastic,staff,1.0
fantastic,staff,excellent,staff,1.0
excellent,staff,exceptional,staff,1.0
exceptional,staff,excellent,staff,1.0
love,staff,great,staff,0.5168
great,staff,love,staff,0.5168
good,nachos,good,pub food,0.5143
good,pub food,good,nachos,0.5143
excellent,staff,amazing,staff,1.0
amazing,staff,excellent,staff,1.0
very,price,really,price,0.5128
really,price,very,price,0.5128
intimate,dinner,romantic,dinner,0.5135
fun,dinner,romantic,dinner,0.5105
love,sauce,enjoy,sauce,1.0
enjoy,sauce,love,sauce,1.0
fresh,flavour,fresh,taste,1.0
fresh,taste,fresh,flavour,1.0
delicious,steak,tasty,steak,1.0
tasty,steak,delicious,steak,1.0
big,food,large,food,1.0
large,food,big,food,1.0
comfortable,atmosphere,intimate,atmosphere,0.5429
intimate,atmosphere,classy,atmosphere,0.5152
classy,atmosphere,intimate,atmosphere,0.5152
reasonable,pricing,reasonable,price,1.0
reasonable,price,reasonable,pricing,1.0
fresh,flavour,delicious,fish,0.5143
5 star,food,terrific,food,1.0
terrific,food,5 star,food,1.0
good,shrimp,delicious,shrimp,1.0
delicious,shrimp,good,shrimp,1.0
unique,menu,enjoy,menu,0.5143
enjoy,menu,wonderful,menu,1.0
wonderful,menu,enjoy,menu,1.0
best,food,good,shrimp,0.5152
good,Thai,good,thai food,1.0
good,thai food,good,Thai,1.0
like,service,love,service,1.0
love,service,like,service,1.0
amazing,restaurant,nice,dessert,1.0
lovely,meal,nice,dessert,1.0
plenty of,table,plenty of,seating,1.0
plenty of,seating,plenty of,table,1.0
great,pastry,worth,place,1.0
worth,place,amazing,place,1.0
amazing,place,worth,place,1.0
beautifully present,food,make up for,food,0.5135
nice,dessert,nice,meal,0.5588
fluffy,pancake,poor,food,0.5185
phenomenal,service,stellar,service,1.0
stellar,service,phenomenal,service,1.0
excellent,price,good,price,1.0
good,price,excellent,price,1.0
amazing,table,enjoy,restaurant,1.0
phenomenal,service,5 star,service,1.0
5 star,service,phenomenal,service,1.0
enjoy,restaurant,fantastic,restaurant,0.5143
nice,sauce,nice,chicken,0.5152
interesting,place,unique,place,1.0
unique,place,interesting,place,1.0
tasty,price,good,price,0.5135
good,price,tasty,price,0.5135
enjoy,restaurant,enjoy,come,0.5135
amazing,sushi,better,sushi,0.5244
better,sushi,love,sushi,0.5143
love,sushi,better,sushi,0.5143
delicious,fish,amazing,fish,1.0
amazing,fish,delicious,fish,1.0
delicious,fish,love,fish,0.5313
love,fish,delicious,fish,0.5313
excellent,quality,amazing,quality,1.0
amazing,quality,excellent,quality,1.0
excellent,quality,delicious,quality,1.0
delicious,quality,excellent,quality,1.0
lovely,server,lovely,waitress,1.0
lovely,waitress,lovely,server,1.0
lovely,server,nice,waitress,1.0
nice,waitress,lovely,server,1.0
recommend,waitress,recommend,server,1.0
recommend,server,recommend,waitress,1.0
small,seat,small,place,0.5385
small,place,small,seat,0.5385
recommend,dessert,favorite,dessert,0.5161
favorite,dessert,recommend,dessert,0.5161
love,patio,perfect,patio,0.5135
perfect,patio,love,patio,0.5135
delicious,food,high quality,food,0.5313
high quality,food,taste great,food,1.0
taste great,food,high quality,food,1.0
interesting,decor,unique,decor,0.5278
unique,decor,interesting,decor,0.5278
fresh,fry,taste,fry,0.5278
taste,fry,fresh,fry,0.5278
lovely,decor,nice,decor,0.5143
nice,decor,lovely,decor,0.5143
lovely,decor,warm,decor,1.0
warm,decor,lovely,decor,1.0
lovely,decor,classy,decor,1.0
classy,decor,lovely,decor,1.0
tasty,salad,good,salad,0.5143
good,salad,tasty,salad,0.5143
tasty,salad,better,salad,1.0
better,salad,tasty,salad,1.0
great,patio,love,patio,0.5588
love,patio,like,patio,0.5385
like,patio,love,patio,0.5385
perfect,flavour,enjoy,flavour,1.0
enjoy,flavour,perfect,flavour,1.0
nice,flavor,enjoy,flavor,0.5135
enjoy,flavor,nice,flavor,0.5135
enjoy,taste,perfect,flavour,0.5152
great,soup,nice,soup,1.0
nice,soup,great,soup,1.0
awesome,experience,fantastic,experience,1.0
fantastic,experience,awesome,experience,1.0
friendly,menu,friendly,order,1.0
friendly,order,friendly,menu,1.0
poor,customer service,horrible,customer service,1.0
horrible,customer service,poor,customer service,1.0
large,bowl,large,size,0.5061
large,size,large,bowl,0.5061
great,pasta,like,pasta,1.0
like,pasta,great,pasta,1.0
small,meat,small,meal,1.0
great,pasta,nice,pasta,1.0
nice,pasta,great,pasta,1.0
great,pasta,love,pasta,1.0
love,pasta,great,pasta,1.0
absolutely,place,packed,place,0.5143
packed,place,absolutely,place,0.5143
professional,server,patient,service,0.52
patient,service,professional,server,0.52
efficient,server,efficient,waiter,0.5078
efficient,waiter,efficient,server,0.5078
efficient,server,smile,service,0.5294
quick,server,quick,waitress,0.5278
quick,waitress,quick,server,0.5278
fresh,rice,fresh,veggie,0.5143
overpriced,drink,not,drink,0.5044
great,concept,interesting,concept,1.0
interesting,concept,great,concept,1.0
quick,server,fast,server,1.0
fast,server,quick,server,1.0
very,server,a,server,1.0
a,server,very,server,1.0
great,concept,awesome,place,0.5135
awesome,experience,lovely,experience,1.0
lovely,experience,awesome,experience,1.0
fast,waiter,quick,server,1.0
lot of,meat,more,meat,0.5599
more,meat,lot of,meat,0.5599
poor,customer service,terrible,customer service,1.0
terrible,customer service,poor,customer service,1.0
very,server,really,server,1.0
really,server,very,server,1.0
sweet,dish,most popular,dish,0.5429
excellent,customer service,bad,customer service,0.5135
bad,customer service,excellent,customer service,0.5135
flavourful,dish,flavourful,sauce,1.0
flavourful,sauce,flavourful,dish,1.0
fast and,service,great and friendly,service,1.0
great and friendly,service,fast and,service,1.0
excellent,customer service,excellent,choice,0.5278
tight,seating,limited,seating,1.0
limited,seating,tight,seating,1.0
helpful,waiter,helpful,server,1.0
helpful,server,helpful,waiter,1.0
patient,waiter,helpful,waiter,0.5294
consistent,quality,top,quality,1.0
top,quality,consistent,quality,1.0
little,food,satisfied,food,0.5143
satisfied,food,little,food,0.5143
consistent,quality,impressed,quality,1.0
impressed,quality,consistent,quality,1.0
full,place,full,bar,0.5238
enjoy,patio,amazing,patio,0.5278
awful,food,crappy,food,1.0
crappy,food,awful,food,1.0
cool,atmosphere,romantic,atmosphere,1.0
romantic,atmosphere,cool,atmosphere,1.0
cool,atmosphere,dark,atmosphere,0.5056
dark,atmosphere,cool,atmosphere,0.5056
good,selection of beer,great,oyster,0.5278
classy,atmosphere,cool,atmosphere,0.5143
terrific,food,serve,food,0.5278
good,sushi place,better,sushi place,1.0
better,sushi place,good,sushi place,1.0
good,sushi place,good,sushi restaurant,1.0
good,sushi restaurant,good,sushi place,1.0
enjoy,brunch,amazing,breakfast,0.5313
great,suggestion,great,conversation,0.5429
great,conversation,great,suggestion,0.5429
enjoy,brunch,amazing,brunch,0.5278
amazing,brunch,enjoy,brunch,0.5278
great,raman,nice,raman,1.0
nice,raman,great,raman,1.0
great,raman,great,Ramen,1.0
great,Ramen,great,raman,1.0
speedy,service,efficient and,service,0.5143
efficient and,service,speedy,service,0.5143
good,bun,perfect,bun,1.0
perfect,bun,good,bun,1.0
indifferent,service,speedy,service,0.5191
cool,spot,perfect,spot,0.5588
excellent,atmosphere,very,atmosphere,0.56
very,atmosphere,excellent,atmosphere,0.56
excellent,atmosphere,unique,atmosphere,0.5217
unique,atmosphere,excellent,atmosphere,0.5217
perfect,spot,great,spot,1.0
great,spot,perfect,spot,1.0
overcook,meat,cook,meat,0.5135
nice,taste,great,taste,0.5278
great,taste,nice,taste,0.5278
fresh,burger,delicious,burger,1.0
delicious,burger,fresh,burger,1.0
excellent,burger,fresh,burger,0.5278
small,bar,small,order,0.5329
small,order,small,bar,0.5329
nice,taste,strong,taste,0.535
strong,taste,nice,taste,0.535
huge,portion size,massive,portion,0.5143
massive,portion,huge,portion size,0.5143
small,bar,small,dinner,0.5016
love,raman,enjoy,raman,0.5418
friendly,place,comfortable,place,1.0
comfortable,place,friendly,place,1.0
comfortable,place,fun,eat,0.5161
cold,fry,mediocre,fry,0.5161
professional,staff,helpful,server,0.5278
helpful,server,professional,staff,0.5278
love,cheese,like,cheese,0.5152
like,cheese,love,cheese,0.5152
popular,dish,recommend,menu,0.5625
dry,burger,big,burger,0.5065
big,burger,overcook,burger,0.5015
overcook,burger,big,burger,0.5015
beautiful,atmosphere,incredible,atmosphere,1.0
incredible,atmosphere,beautiful,atmosphere,1.0
pleasant,atmosphere,warm,atmosphere,0.535
better,meal,perfect,meal,1.0
perfect,meal,better,meal,1.0
small,reservation,small,place,1.0
small,place,small,reservation,1.0
greet,staff,very accommodate,staff,1.0
very accommodate,staff,greet,staff,1.0
greet,staff,friendly,employee,0.5096
friendly,employee,greet,staff,0.5096
professional,staff,attentive,staff,1.0
attentive,staff,professional,staff,1.0
good,lamb,delicious,lamb,1.0
delicious,lamb,good,lamb,1.0
delicious,brunch,delicious,breakfast,1.0
delicious,breakfast,delicious,brunch,1.0
not bad,service,nothing special,service,0.5012
nothing special,service,not bad,service,0.5012
busy,waitress,busy,server,0.5152
busy,server,busy,waitress,0.5152
busy,waitress,busy,waiter,1.0
busy,waiter,busy,waitress,1.0
worth,service,quite,service,0.5143
quite,service,worth,service,0.5143
busy,waitress,busy,hostess,0.528
busy,hostess,busy,waitress,0.528
small,shop,tiny,shop,0.5278
tiny,shop,small,shop,0.5278
good,lamb,love,lamb,1.0
love,lamb,good,lamb,1.0
amazing,ambiance,fantastic,ambiance,1.0
fantastic,ambiance,amazing,ambiance,1.0
always,staff,greet,staff,0.5135
greet,staff,always,staff,0.5135
cold,dish,disappointing,dish,0.5143
amazing,cocktail,awesome,cocktail,1.0
awesome,cocktail,amazing,cocktail,1.0
amazing,cocktail,enjoy,cocktail,1.0
enjoy,cocktail,amazing,cocktail,1.0
spacious,place,spacious,restaurant,1.0
spacious,restaurant,spacious,place,1.0
spacious,seating,spacious,place,0.5135
not,raman,better,raman,0.532
amazing,cocktail,fantastic,cocktail,1.0
fantastic,cocktail,amazing,cocktail,1.0
lack of,service,rush,service,0.5046
reasonable,portion size,high,review,0.5278
average,taste,nothing special,taste,0.5161
nothing special,taste,average,taste,0.5161
good,quality of,excellent,quality of,0.5278
excellent,quality of,good,quality of,0.5278
good,quality of,good,job,0.5065
good,job,good,quality of,0.5065
sweet,drink,sweet,cocktail,1.0
sweet,cocktail,sweet,drink,1.0
tasty,raman,better,raman,0.5152
not amazing,food,bore,food,1.0
bore,food,not amazing,food,1.0
enjoyable,meal,wonderful,meal,1.0
wonderful,meal,enjoyable,meal,1.0
enjoyable,meal,complete,meal,0.5313
complete,meal,enjoyable,meal,0.5313
recommend,experience,good,choice,0.535
good,choice,recommend,experience,0.535
light,broth,heavy,broth,0.5143
heavy,broth,light,broth,0.5143
massive,portion,enormous,portion,1.0
enormous,portion,massive,portion,1.0
much,sushi,cheap,sushi,0.5078
massive,portion,huge,portion size,1.0
huge,portion size,massive,portion,1.0
love,eat,enjoy,eat,1.0
enjoy,eat,love,eat,1.0
love,eat,like,hot sauce,0.5482
small,appetizer,small,plate,0.5143
small,plate,small,appetizer,0.5143
authentic,taste,authentic,flavour,1.0
authentic,flavour,authentic,taste,1.0
amazing,flavor,amazing,appetizer,1.0
amazing,appetizer,amazing,flavor,1.0
amazing,flavor,amazing,meal,0.5075
amazing,meal,amazing,flavor,0.5075
authentic,taste,authentic,flavor,1.0
authentic,flavor,authentic,taste,1.0
consistent,service,subpar,service,1.0
subpar,service,consistent,service,1.0
decent,drink,overpriced,drink,0.5098
big,bowl,large,bowl,0.5313
large,bowl,big,bowl,0.5313
decent,drink,cold,drink,0.5191
amazing,brunch,amazing,side,0.5056
decent,drink,pricey,drink,0.5161
amazing,brunch,fantastic,brunch,1.0
fantastic,brunch,amazing,brunch,1.0
fantastic,restaurant,better,restaurant,1.0
better,restaurant,fantastic,restaurant,1.0
beautiful,food,better,dessert,1.0
much,rice,lot of,rice,0.5313
lot of,rice,much,rice,0.5313
much,rice,more,rice,1.0
more,rice,much,rice,1.0
favourite,burger,decent,burger,0.5455
decent,burger,not good,burger,1.0
not good,burger,decent,burger,1.0
disappointing,service,not great,service,0.5263
not great,service,disappointing,service,0.5263
cozy,spot,lot of,space,0.5049
great,noodle,nice,noodle,1.0
nice,noodle,great,noodle,1.0
amazing,tacos,tasty,tacos,0.5294
tasty,tacos,amazing,tacos,0.5294
generous,amount,generous,portion of,0.5078
generous,portion of,generous,amount,0.5078
generous,amount,generous,tip,0.5185
generous,tip,generous,amount,0.5185
poor,food,slow,food,0.5429
slow,food,poor,food,0.5429
amazing,quality,delicious,quality,1.0
delicious,quality,amazing,quality,1.0
spotty,service,slow,service,0.5149
slow,service,spotty,service,0.5149
spectacular,view,breathtake,view,1.0
breathtake,view,spectacular,view,1.0
fresh,serve,high quality,ingredient,0.5044
spectacular,view,gorgeous,view,1.0
gorgeous,view,spectacular,view,1.0
spotty,service,horrendous,service,1.0
horrendous,service,spotty,service,1.0
recommend,meal,favourite,meal,1.0
favourite,meal,recommend,meal,1.0
bad,place,horrible,place,1.0
horrible,place,bad,place,1.0
bad,place,awful,place,1.0
awful,place,bad,place,1.0
fine,menu,a,menu,0.5106
amazing,noodle,tasty,soup,0.5044
a,menu,quite,menu,0.5185
quite,menu,a,menu,0.5185
enjoy,noodle,tasty,soup,0.5135
tasty,drink,good,drink,1.0
good,drink,tasty,drink,1.0
patient,server,helpful,server,1.0
helpful,server,patient,server,1.0
awesome,drink,refresh,drink,1.0
refresh,drink,awesome,drink,1.0
good,Ramen,authentic,raman,1.0
authentic,raman,good,Ramen,1.0
unique,dessert,good,side dish,0.5015
tasty,drink,better,drink,0.5294
better,drink,tasty,drink,0.5294
patient,server,kind,server,0.5429
kind,server,patient,server,0.5429
good,recommendation,extensive,wine list,0.5588
excellent,drink,perfect,drink,1.0
perfect,drink,excellent,drink,1.0
love,beer,good,beer selection,0.5143
good,beer selection,love,beer,0.5143
awesome,drink,fantastic,drink,1.0
fantastic,drink,awesome,drink,1.0
bland,flavour,bland,flavor,1.0
bland,flavor,bland,flavour,1.0
well,meat,little,meat,0.5135
sweet,waitress,sweet,waiter,0.5313
sweet,waiter,sweet,waitress,0.5313
very accommodate,staff,greet,staff,0.5143
greet,staff,very accommodate,staff,0.5143
very accommodate,staff,friendly,employee,0.5159
friendly,employee,very accommodate,staff,0.5159
very accommodate,staff,nice and friendly,staff,0.5278
nice and friendly,staff,very accommodate,staff,0.5278
amazing,time,wonderful,time,1.0
wonderful,time,amazing,time,1.0
amazing,time,fantastic,time,1.0
fantastic,time,amazing,time,1.0
more than enough,food,plentiful,food,0.5135
plentiful,food,more than enough,food,0.5135
more than enough,food,exceed,food,0.5015
exceed,food,more than enough,food,0.5015
limited,space,narrow,space,1.0
narrow,space,limited,space,1.0
limited,space,cramped,space,0.5294
cramped,space,limited,space,0.5294
amazing,time,enjoy,time,1.0
enjoy,time,amazing,time,1.0
many,option,many,choice,1.0
many,choice,many,option,1.0
creative,menu,variety of,menu,0.5143
good,conversation,good,vibes,0.5758
perfect,sauce,better,sauce,1.0
better,sauce,perfect,sauce,1.0
kind,service,attentive,server,1.0
attentive,server,kind,service,1.0
great,date,nice,date,1.0
nice,date,great,date,1.0
cozy,table,very,restaurant,1.0
love,taste,enjoy,taste,1.0
enjoy,taste,love,taste,1.0
amazing,salad,love,salad,1.0
love,salad,amazing,salad,1.0
delicious,oyster,amazing,oyster,1.0
amazing,oyster,delicious,oyster,1.0
fantastic,server,amazing,server,1.0
amazing,server,fantastic,server,1.0
large,dish,big,dish,1.0
big,dish,large,dish,1.0
above average,food,not much,food,0.5143
not much,food,above average,food,0.5143
fast,place,full,place,1.0
full,place,fast,place,1.0
above average,food,fine,food,0.5143
fine,food,above average,food,0.5143
delicious,coffee,delicious,breakfast,0.5143
delicious,oyster,delicious,item,0.5294
delicious,item,delicious,oyster,0.5294
delicious,coffee,tasty,coffee,0.5135
tasty,coffee,delicious,coffee,0.5135
amazing,salad,enjoy,salad,0.5455
enjoy,salad,amazing,salad,0.5455
amazing,salad,delicious,salad,1.0
delicious,salad,amazing,salad,1.0
delicious,oyster,love,oyster,1.0
love,oyster,delicious,oyster,1.0
love,flavour,pack with,flavour,0.5152
standard,food,decent,food,1.0
enjoy,view,fantastic,view,1.0
fantastic,view,enjoy,view,1.0
favourite,meal,recommend,meal,0.5429
recommend,meal,favourite,meal,0.5429
spicy,sauce,flavourful,sauce,0.5135
flavourful,sauce,spicy,sauce,0.5135
fresh,salmon,fresh,sashimi,0.5178
fresh,sashimi,fresh,salmon,0.5178
fancy,restaurant,fancy,place,0.5714
fancy,place,fancy,restaurant,0.5714
like,flavour,like,taste,0.5238
like,taste,like,flavour,0.5238
recommend,brunch,recommend,steak,0.5278
recommend,steak,recommend,brunch,0.5278
taste,chicken,tasty,chicken,1.0
tasty,chicken,taste,chicken,1.0
enjoy,view,lovely,view,0.5294
lovely,view,enjoy,view,0.5294
delicious,cheese,taste,cheese,0.5143
taste,cheese,delicious,cheese,0.5143
delicious,spring roll,delicious,plate,1.0
delicious,plate,love,plate,0.5294
love,plate,delicious,plate,0.5294
delicious,portion size,delicious,plate,0.5333
good,toppings,delicious,toppings,0.532
delicious,toppings,good,toppings,0.532
great,fish,great,sashimi,0.5143
great,sashimi,great,fish,0.5143
good,potato,tasty,potato,1.0
tasty,potato,good,potato,1.0
solid,service,fine,service,1.0
fine,service,solid,service,1.0
good,potato,delicious,brunch,0.5128
amazing,sandwich,enjoy,sandwich,1.0
enjoy,sandwich,amazing,sandwich,1.0
quick,staff,friendly,service,1.0
friendly,service,quick,staff,1.0
patient,waitress,kind,waitress,0.5143
love,location,prime,location,0.5429
prime,location,love,location,0.5429
love,location,awesome,spot,1.0
awesome,spot,love,location,1.0
nice,brunch,great,brunch place,0.5294
great,brunch place,nice,brunch,0.5294
taste,sauce,perfect,sauce,0.5588
perfect,sauce,taste,sauce,0.5588
enjoy,pizza,perfect,pizza,0.5135
perfect,pizza,enjoy,pizza,0.5135
enjoy,pizza,good,pizza,1.0
good,pizza,enjoy,pizza,1.0
enjoy,pizza,love,pizza,0.5024
love,pizza,enjoy,pizza,0.5024
large,food,big,food,0.5135
big,food,large,food,0.5135
cool,place,perfect for,share,0.52
not busy,place,not busy,restaurant,1.0
not busy,restaurant,not busy,place,1.0
casual,restaurant,lively,place,0.5037
relaxed,place,lively,place,0.5581
quality,service,fine,service,0.5263
fine,service,quality,service,0.5263
kind,waitress,kind,waiter,1.0
kind,waiter,kind,waitress,1.0
fun,vibe,cool,vibe,1.0
cool,vibe,fun,vibe,1.0
fun,vibe,intimate,vibe,0.5312
intimate,vibe,fun,vibe,0.5312
cute,patio,favourite,spot,0.5588
fun,vibe,cool,atmosphere,0.5135
cool,atmosphere,fun,vibe,0.5135
cute,patio,cozy,patio,1.0
cozy,patio,cute,patio,1.0
huge,burger,big,burger,1.0
big,burger,huge,burger,1.0
huge,burger,large,burger,1.0
large,burger,huge,burger,1.0
cook,chicken,overcook,chicken,0.5385
relax,atmosphere,casual,atmosphere,0.5152
casual,atmosphere,relax,atmosphere,0.5152
love,ingredient,delicious,ingredient,1.0
delicious,ingredient,amazing,ingredient,1.0
amazing,ingredient,delicious,ingredient,1.0
great,food and,great,time,0.5455
great,special,great,crowd,0.5096
great,crowd,great,special,0.5096
cool,decor,fun,decor,1.0
fun,decor,cool,decor,1.0
big,sushi,quality,sushi,0.5147
quality,sushi,big,sushi,0.5147
large,size,large,quantity,1.0
large,quantity,large,size,1.0
love,noodle,enjoy,noodle,1.0
enjoy,noodle,love,noodle,1.0
well than,food,pleased,food,1.0
pleased,food,well than,food,1.0
creative,food,taste good,everything,0.5135
taste good,everything,creative,food,0.5135
classy,decor,cool,decor,0.5278
cool,decor,comfortable,decor,1.0
comfortable,decor,cool,decor,1.0
large,bowl,large,size,0.516
clean,atmosphere,cute,atmosphere,0.5278
cute,atmosphere,clean,atmosphere,0.5278
impeccable,service,spot on,service,0.5389
great,chef,great,dining,1.0
great,chef,nice,chef,1.0
nice,chef,great,chef,1.0
love,seafood,like,seafood,1.0
like,seafood,love,seafood,1.0
nice,inside,nice,bathroom,0.5278
nice,bathroom,nice,inside,0.5278
wonderful,staff,nice,staff,1.0
nice,staff,wonderful,staff,1.0
clean,atmosphere,bright,atmosphere,0.5714
bright,atmosphere,clean,atmosphere,0.5714
cramped,seating,limited,space,1.0
limited,space,cramped,seating,1.0
trendy,atmosphere,quiet,atmosphere,0.5484
quiet,atmosphere,trendy,atmosphere,0.5484
plenty of,option,plenty of,choice,1.0
plenty of,choice,plenty of,option,1.0
love,seafood,delicious,seafood,1.0
delicious,seafood,love,seafood,1.0
cold,beer,decent,beer,0.5106
tight,squeeze,cramped,seating,0.5143
Fun,atmosphere,trendy,atmosphere,0.5185
trendy,atmosphere,bright,atmosphere,0.5049
amazing,chicken,enjoy,chicken,1.0
enjoy,chicken,amazing,chicken,1.0
great,seat,nice,seat,1.0
nice,seat,great,seat,1.0
love,chicken,great,chicken,0.5135
great,chicken,love,chicken,0.5135
love,chicken,enjoy,chicken,0.5016
enjoy,chicken,love,chicken,0.5016
fun,vibe,cool,vibe,0.5154
sweet,flavour,overpower,flavour,0.5429
overpower,flavour,sweet,flavour,0.5429
love,tacos,delicious,tacos,0.5484
delicious,tacos,love,tacos,0.5484
love,tacos,enjoy,tacos,1.0
enjoy,tacos,love,tacos,1.0
cool,vibe,cool,atmosphere,1.0
cool,atmosphere,cool,vibe,1.0
sweet,flavour,compliment,flavour,0.5313
compliment,flavour,sweet,flavour,0.5313
extra,pork,flavorful,broth,0.5152
clear,plate,beautifully,plate,1.0
beautifully,plate,clear,plate,1.0
great,bite,nice,bite,1.0
nice,bite,great,bite,1.0
good quality,food,recommend,everything,0.5438
small,bite,small,dish,0.5016
small,dish,small,bite,0.5016
love,chicken,like,chicken,0.5143
like,chicken,love,chicken,0.5143
like,burger,enjoy,burger,0.5135
dry,burger,classic,burger,0.5278
flavourful,chicken,delicious,bun,0.5333
like,ambiance,like,ambience,1.0
like,ambience,like,ambiance,1.0
great,oyster,wide,selection,0.5049
worth,meal,worth,dessert,1.0
worth,dessert,worth,meal,1.0
cute,atmosphere,clean,atmosphere,1.0
clean,atmosphere,cute,atmosphere,1.0
trendy,vibe,cute,atmosphere,0.5278
decent,selection,wide,selection,0.5159
flavourful,soup,rich,soup,1.0
rich,soup,flavourful,soup,1.0
enjoy,ambiance,fantastic,ambiance,0.5333
fantastic,ambiance,enjoy,ambiance,0.5333
cute,spot,cute,server,0.5294
cute,server,cute,spot,0.5294
flavourful,soup,flavorful,soup,0.5143
flavorful,soup,flavourful,soup,0.5143
great,snack,great,new,0.5143
great,new,great,snack,0.5143
great,bartender,fantastic,drink,0.5278
recommend,sushi,not good,sushi,0.5455
favourite,sushi,recommend,sushi,0.5429
generous,portion of,generous,portion size,1.0
generous,portion size,generous,portion of,1.0
generous,portion of,generous,portion,1.0
generous,portion,generous,portion of,1.0
small,tacos,tiny,tacos,1.0
tiny,tacos,small,tacos,1.0
