premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
gorgeous,hotel,lovely,hotel,1.0
lovely,lobby,beautiful,lobby,1.0
beautiful,lobby,lovely,lobby,1.0
beautiful,architecture,lovely,lobby,0.5
lovely,location,beautiful,location,1.0
beautiful,location,lovely,location,1.0
lovely,location,beautiful,view of bay,0.5161
beautiful,view of bay,lovely,location,0.5161
lovely,place,favorite,place,1.0
favorite,place,lovely,place,1.0
lovely,place,beautiful,place,1.0
beautiful,place,lovely,place,1.0
lovely,restaurant,amazing,lobby,0.5312
amazing,lobby,lovely,restaurant,0.5312
lovely,restaurant,beautiful,restaurant,0.5333
beautiful,restaurant,lovely,restaurant,0.5333
lovely,restaurant,love,restaurant,1.0
love,restaurant,lovely,restaurant,1.0
lovely,room,gorgeous,room,1.0
gorgeous,room,lovely,room,1.0
lovely,room,beautiful,room,1.0
beautiful,room,lovely,room,1.0
lovely,room,beautifully decorate,room,1.0
beautifully decorate,room,lovely,room,1.0
love,staff,lovely,staff,0.5333
lovely,stay,awesome,stay,1.0
awesome,stay,lovely,stay,1.0
lovely,view,love,view,1.0
lovely,view,beautiful,view,1.0
beautiful,view,lovely,view,1.0
low,price,bit high,price,0.52
bit high,price,low,price,0.52
low,shower,good,price,0.5172
good,price,low,shower,0.5172
comfortable,mattress,luxurious,bed,0.5475
huge,bed,luxurious,bed,0.5
luxurious,hotel,luxury,hotel,1.0
luxury,hotel,luxurious,hotel,1.0
beautiful,bathroom,luxurious,hotel,0.5484
luxurious,room,luxurious,hotel,0.5
luxurious,hotel,luxurious,room,0.5
maintain,hotel,maintain,room,0.5263
close,restaurant,many,restaurant,0.5217
mediocre,breakfast,average,breakfast,1.0
average,breakfast,mediocre,breakfast,1.0
efficient,service,mediocre,food,0.5172
memorable,stay,enjoyable,stay,1.0
enjoyable,stay,memorable,stay,1.0
enjoy,stay,memorable,stay,1.0
nice,hot tub,modern,amenity,0.5455
modern,decor,update,decor,1.0
update,decor,modern,decor,1.0
modern,decor,nicely decorate,hotel,0.5152
nicely decorate,hotel,modern,decor,0.5152
modern,facility,modern,furniture,0.5385
modern,furniture,modern,facility,0.5385
modern,furniture,nice,furniture,1.0
modern,hotel,new,furniture,0.5385
modern,hotel,modern,room,0.5172
modern,room,modern,hotel,0.5172
funky,decor,modern,lobby,0.5
modern,lobby,comfortable,lobby,0.5
comfortable,lobby,modern,lobby,0.5
modern,room,new,furniture,0.52
most comfortable,bed,comfy,bed,1.0
comfy,bed,most comfortable,bed,1.0
most comfortable,bed,more comfortable,bed,1.0
more comfortable,bed,most comfortable,bed,1.0
most helpful,staff,cordial,staff,1.0
cordial,staff,most helpful,staff,1.0
most helpful,staff,polite,staff,1.0
polite,staff,most helpful,staff,1.0
close to,shopping area,much,noise,0.5172
much big,room,quite,room,0.5333
quite,room,much big,room,0.5333
much nice,room,newly renovate,room,1.0
newly renovate,room,much nice,room,1.0
nice size,room,much nice,room,0.5152
not large,room,much small,room,0.5161
much well,room,quite,room,1.0
quite,room,much well,room,1.0
near,bus stop,near,everything,1.0
near,cable car,close to,cable car line,0.5396
close to,cable car line,near,cable car,0.5396
near,chinatown,convenient to,transportation,0.5172
near,bus stop,near,everything,1.0
near,everything,walk distance to,everything,1.0
walk distance to,everything,near,everything,1.0
near,fisherman 's wharf,close to,fishermans wharf,1.0
close to,fishermans wharf,near,fisherman 's wharf,1.0
near,fisherman 's wharf,close to,wharf,0.5152
close to,wharf,near,fisherman 's wharf,0.5152
close to,bus,near,hotel,0.5312
near,public transportation,close to,downtown,0.5255
close to,downtown,near,public transportation,0.5255
near,room,near,hotel,1.0
near,hotel,near,room,1.0
near,shop,walk distance,bart,0.5455
close to,downtown,near,shop,0.5152
near,union square,walk distance to,union square,1.0
walk distance to,union square,near,union square,1.0
near,union square,close to,union sq,1.0
close to,union sq,near,union square,1.0
near,wharf,near,fisherman 's wharf,1.0
near,fisherman 's wharf,near,wharf,1.0
near to,union square,few block away,union square,1.0
few block away,union square,near to,union square,1.0
2 block from,union square,near to,union square,0.5
near to,union square,right on,union square,0.5152
right on,union square,near to,union square,0.5152
nearby,bar,close,bar,1.0
close,bar,nearby,bar,1.0
nearby,restaurant,close,restaurant,1.0
close,restaurant,nearby,restaurant,1.0
nearby,restaurant,plenty of,restaurant,1.0
plenty of,restaurant,nearby,restaurant,1.0
neat,room,affordable,room,0.5152
affordable,room,neat,room,0.5152
new,bathroom,clean,bathroom,0.5152
clean,bathroom,new,bathroom,0.5152
clean,room,new,bathroom,0.5333
trendy,hotel,new,hotel,0.5312
spacious enough,room,newly remodel,room,0.5333
next to,cable car,next to,cable car stop,1.0
next to,cable car stop,next to,cable car,1.0
next to,cable car stop,next to,cable car,0.5185
next to,cable car,next to,cable car stop,0.5185
convenient to,shopping,next to,location,0.5667
few block from,union square,next to,union square,0.5152
nice,accommodation,nice,pool area,0.5152
nice,pool area,nice,accommodation,0.5152
nice,pool,nice,accommodation,1.0
nice,ambiance,nice,common area,0.5
nice,common area,nice,ambiance,0.5
nice,amenity,nice,everyone,1.0
nice,everyone,nice,amenity,1.0
nice,bar,nice,amenity,0.5312
nice,amenity,nice,ambiance,0.5
nice,ambiance,nice,amenity,0.5
nice,atmosphere,nice,kitchen,0.5206
nice,kitchen,nice,atmosphere,0.5206
nice,atmosphere,fun,atmosphere,1.0
fun,atmosphere,nice,atmosphere,1.0
great,hostel,nice,atmosphere,0.5152
nice,bar,nice,lounge,0.5333
nice,bath,nice,toiletry,1.0
nice,toiletry,nice,bath,1.0
nice,shower,nice,bathroom,0.5266
nice,facility,nice,bathroom,0.5312
nice,bed,lovely,bed,1.0
lovely,bed,nice,bed,1.0
huge,bed,nice,bed,1.0
nice,breakfast,delicious,breakfast,1.0
delicious,breakfast,nice,breakfast,1.0
nice,breakfast buffet,great,breakfast buffet,1.0
great,breakfast buffet,nice,breakfast buffet,1.0
nice,building,nice,furniture,0.5
nice,furniture,nice,building,0.5
nice,central location,nice,experience,0.5152
nice,experience,nice,central location,0.5152
nice,central location,great,central location,1.0
great,central location,nice,central location,1.0
nice,city view,nice,view of bay,1.0
nice,view of bay,nice,city view,1.0
nice,city view,great,city view,1.0
great,city view,nice,city view,1.0
hot,coffee,nice,coffee,0.5152
nice,people,nice,common area,0.5255
nice,decor,nice,design,1.0
nice,design,nice,decor,1.0
nice,drink,great,water,0.5714
great,water,nice,drink,0.5714
nice,water,nice,drink,0.5312
clean,pool,nice,everyone,0.5143
nice,location,nice,everything,1.0
nice,experience,nice,central location,0.5152
nice,central location,nice,experience,0.5152
nice,facility,nice,place,1.0
nice,place,nice,facility,1.0
nice,facility,nice,atmosphere,1.0
nice,atmosphere,nice,facility,1.0
nice,feel,nice,manager,0.5152
nice,fireplace,nice,decoration,1.0
nice,fridge,nice,refrigerator,1.0
nice,refrigerator,nice,fridge,1.0
nice,front desk,nice,receptionist,0.5484
nice,receptionist,nice,front desk,0.5484
nice,front desk staff,nice,hotel staff,0.5333
nice,front desk staff,nice,front desk,1.0
nice,front desk,nice,front desk staff,1.0
nice,furnishings,nice,furniture,1.0
nice,furniture,nice,furnishings,1.0
nice,gym,nice,spa,0.5312
nice,spa,nice,gym,0.5312
nice,hostel,great,hostel,1.0
great,hostel,nice,hostel,1.0
nice,hot tub,nice,pool,1.0
nice,pool,nice,hot tub,1.0
nice,tv,nice,hotel,0.52
nice,front desk staff,nice,hotel staff,0.5312
nice,lady,nice,front desk people,0.5161
nice,interior,nice,lobby,0.5301
nice,lobby area,nice,interior,0.505
nice,location,good,central location,1.0
good,central location,nice,location,1.0
nice,pillow,great,pillow,1.0
great,pillow,nice,pillow,1.0
nice,pillow,good,pillow,1.0
good,pillow,nice,pillow,1.0
nice,place,nice,facility,1.0
nice,facility,nice,place,1.0
nice,pool,love,pool,1.0
love,pool,nice,pool,1.0
nice,property,nice,hotel,0.5122
nice,hotel,nice,property,0.5122
nice,refrigerator,nice,fridge,1.0
nice,fridge,nice,refrigerator,1.0
nice,cafe,nice,restaurant,0.52
nice,room service,nice,valet,0.5484
nice,valet,nice,room service,0.5484
nice,room service,nice,service,1.0
nice,service,clean,service,0.5152
nice,shower,great,shower,1.0
great,shower,nice,shower,1.0
nice,shower,good,shower,1.0
good,shower,nice,shower,1.0
nice,spot,nice,common area,1.0
nice,common area,nice,spot,1.0
nice,staff,nice,stuff,1.0
nice,stuff,nice,staff,1.0
nice,staff,nice,guy,1.0
nice,guy,nice,staff,1.0
nice,ambiance,nice,stay,0.5312
nice,suite,nice,weather,0.5072
nice,weather,nice,suite,0.5072
nice,time,great,walk,0.505
great,walk,nice,time,0.505
nice,towel,nice,tv,0.5068
huge,hotel,nice,tv,0.5312
nice,vibe,good,area,0.5484
good,area,nice,vibe,0.5484
nice,view,spectacular,view,1.0
spectacular,view,nice,view,1.0
nice,view,breathtake,view,0.5152
breathtake,view,nice,view,0.5152
nice,view of bay,nice,view,0.5224
nice,view of bay,better,view,0.5172
better,view,nice,view of bay,0.5172
nice,view of city,breathtake,view,0.5385
breathtake,view,nice,view of city,0.5385
nice,view of city,spectacular,view,1.0
spectacular,view,nice,view of city,1.0
nice,wifi,great,wifi,1.0
great,wifi,nice,wifi,1.0
nice,wifi,great,internet,1.0
great,internet,nice,wifi,1.0
nice,wine,love,wine,1.0
love,wine,nice,wine,1.0
nice,wine hour,free,wine reception,0.5185
free,wine reception,nice,wine hour,0.5185
nice,wine reception,great,wine tasting,0.5161
great,wine tasting,nice,wine reception,0.5161
nice,wine reception,great,wine hour,0.5152
great,wine hour,nice,wine reception,0.5152
nice,wine tasting,nice,wine hour,0.5172
nice,wine hour,nice,wine tasting,0.5172
nice big,room,good size,room,1.0
good size,room,nice big,room,1.0
nice enough,staff,convenient,staff,0.5484
convenient,staff,nice enough,staff,0.5484
nice sized,room,spacious,room,1.0
spacious,room,nice sized,room,1.0
nice sized,room,good sized,room,1.0
good sized,room,nice sized,room,1.0
nice touch,breakfast,available,breakfast,0.5152
available,breakfast,nice touch,breakfast,0.5152
nice touch,breakfast,complimentary,breakfast,0.5484
complimentary,breakfast,nice touch,breakfast,0.5484
nicely decorate,hotel,comfortable,hotel,1.0
nightmare,parking,horrible,parking,1.0
horrible,parking,nightmare,parking,1.0
noisy,ac,noisy,air conditioning,1.0
noisy,air conditioning,noisy,ac,1.0
noisy,ac,noisy,fan,0.5312
noisy,fan,noisy,ac,0.5312
noisy,air conditioner,noisy,heater,0.5152
noisy,heater,noisy,air conditioner,0.5152
noisy,air conditioner,noisy,air conditioning,1.0
noisy,air conditioning,noisy,air conditioner,1.0
noisy,air conditioning,noisy,ac,0.5161
noisy,ac,noisy,air conditioning,0.5161
noisy,air conditioning,noisy,air conditioner,1.0
noisy,air conditioner,noisy,air conditioning,1.0
noisy,bar,loud,hotel,0.5152
noisy,place,noisy,bar,0.5312
noisy,fan,noisy,air conditioning,0.5285
noisy,air conditioning,noisy,fan,0.5285
noisy,fan,noisy,air conditioner,0.5
noisy,air conditioner,noisy,fan,0.5
noisy,neighbor,noisy,guest,1.0
noisy,guest,noisy,neighbor,1.0
noisy,street noise,noisy,street,1.0
noisy,street,noisy,street noise,1.0
open,windows,noisy,traffic,0.5161
noisy,wall,dirty,wall,0.5152
dirty,wall,noisy,wall,0.5152
noisy,outside,noisy,windows,0.5484
not bad,location,handy,location,0.5152
handy,location,not bad,location,0.5152
not big,room,little bit small,room,1.0
little bit small,room,not big,room,1.0
not big,room,very small,room,1.0
very small,room,not big,room,1.0
not comfortable,bed,not comfy,bed,1.0
not comfy,bed,not comfortable,bed,1.0
little small,room,not enough,room,0.5152
not enough,room,bit small,room,1.0
bit small,room,not enough,room,1.0
not enough,space,tight,space,1.0
tight,space,not enough,space,1.0
not far from,union square,few block away,union square,0.5117
few block away,union square,not far from,union square,0.5117
not far from,union square,one block from,union square,1.0
one block from,union square,not far from,union square,1.0
not far from,union square,right on,union square,0.5333
right on,union square,not far from,union square,0.5333
secure,parking,not free,parking,0.5185
not friendly,staff,rude,staff,1.0
rude,staff,not friendly,staff,1.0
not good,breakfast,disappointing,breakfast,1.0
disappointing,breakfast,not good,breakfast,1.0
cozy,hotel,not good,hotel,0.5152
not good,neighborhood,not great,neighborhood,1.0
not great,neighborhood,not good,neighborhood,1.0
not good,room,not good,hotel,0.5161
horrible,customer service,not good,service,0.5312
not good,service,terrible,customer service,0.5333
terrible,customer service,not good,service,0.5333
not good,service,bad,customer service,1.0
bad,customer service,not good,service,1.0
not good,view,bad,view,1.0
bad,view,not good,view,1.0
not good,view,terrible,view,1.0
terrible,view,not good,view,1.0
not good,wifi,poor,wifi,1.0
poor,wifi,not good,wifi,1.0
not great,breakfast,awful,breakfast,1.0
awful,breakfast,not great,breakfast,1.0
not great,neighborhood,not good,neighborhood,1.0
not good,neighborhood,not great,neighborhood,1.0
not helpful,staff,not friendly,staff,1.0
not friendly,staff,not helpful,staff,1.0
not helpful,staff,rude,staff,1.0
rude,staff,not helpful,staff,1.0
not huge,room,not spacious,room,1.0
not spacious,room,not huge,room,1.0
not huge,room,bit small,room,0.5312
not large,room,much small,room,0.5333
much small,room,not large,room,0.5333
not large,room,tiny,room,0.5161
tiny,room,not large,room,0.5161
tiny,room,not much,room,0.5112
dated,hotel,not nice,hotel,0.5667
outdated,room,not nice,room,1.0
not safe,area,unsafe,area,1.0
unsafe,area,not safe,area,1.0
not work,heater,not work,elevator,0.5333
not work,wifi,weak,wifi,0.5152
weak,wifi,not work,wifi,0.5152
not work,wifi,slow,wifi,0.5
slow,wifi,not work,wifi,0.5
little high,price,not worth,price,0.5063
odd,smell,funny,smell,1.0
funny,smell,odd,smell,1.0
old,bathroom,old,shower,0.5152
old,shower,old,bathroom,0.5152
old,bathroom,old,building,0.5312
old,decor,interesting,hotel,0.5484
old,shower,old,facility,0.5
old,facility,old,bathroom,0.5263
old,bathroom,old,facility,0.5263
old,facility,old,building,0.5161
old,furnishings,old,furniture,1.0
old,furniture,old,furnishings,1.0
old,motel,old,furnishings,0.5484
old,furnishings,old,mattress,0.5484
old,mattress,old,furnishings,0.5484
old,motel,old,furniture,1.0
old,hotel,dirty,hotel,0.5
dirty,hotel,old,hotel,0.5
old,motel,old,mattress,0.501
old,carpet,old,motel,0.527
old,hotel,old,place,0.5161
old,bathroom,old,shower,0.5312
dirty,carpet,old,towel,1.0
old,motel,old,tv,1.0
one block from,union square,few block from,union square,1.0
few block from,union square,one block from,union square,1.0
one block from,union square,near to,union square,1.0
near to,union square,one block from,union square,1.0
work,elevator,out service,elevator,0.5152
outdated,bathroom,dated,bathroom,1.0
dated,bathroom,outdated,bathroom,1.0
outdated,hotel,dated,hotel,1.0
dated,hotel,outdated,hotel,1.0
outdated,furniture,outdated,hotel,0.5152
outdated,room,not nice,room,1.0
not nice,room,outdated,room,1.0
outside,bus stop,close to,public transportation,0.5152
close to,public transportation,outside,bus stop,0.5152
outstanding,customer service,quick,service,1.0
quick,service,outstanding,customer service,1.0
outstanding,hotel,outstanding,room,0.5312
outstanding,room,outstanding,hotel,0.5312
outstanding,hotel,excellent,facility,0.5234
excellent,facility,outstanding,hotel,0.5234
outstanding,location,exceptional,location,1.0
exceptional,location,outstanding,location,1.0
outstanding,location,friendly,location,0.5333
friendly,location,outstanding,location,0.5333
outstanding,location,happy,location,0.6693
outstanding,restaurant,courteous,service,0.5172
outstanding,room,excellent,facility,0.5117
outstanding,service,exceptional,service,1.0
exceptional,service,outstanding,service,1.0
outstanding,service,top notch,service,0.5152
top notch,service,outstanding,service,0.5152
outstanding,service,impeccable,service,1.0
impeccable,service,outstanding,service,1.0
outstanding,staff,friendly,service,0.5484
friendly,service,outstanding,staff,0.5484
overpriced,food,pricey,food,1.0
pricey,food,overpriced,food,1.0
overpriced,hotel,happy,hotel,0.5152
happy,hotel,overpriced,hotel,0.5152
overpriced,room,overpriced,hotel,0.5161
overpriced,parking,high,parking,1.0
high,parking,overpriced,parking,1.0
overpriced,restaurant,pricey,restaurant,1.0
pricey,restaurant,overpriced,restaurant,1.0
paper,wall,bit thin,wall,0.5312
bit thin,wall,paper,wall,0.5312
paper thin,wall,bit thin,wall,1.0
bit thin,wall,paper thin,wall,1.0
perfect,stay,perfect,bed,0.5161
perfect,breakfast,fantastic,breakfast,1.0
fantastic,breakfast,perfect,breakfast,1.0
perfect,breakfast,excellent,breakfast,1.0
excellent,breakfast,perfect,breakfast,1.0
perfect,breakfast,wonderful,breakfast,1.0
wonderful,breakfast,perfect,breakfast,1.0
perfect,everything,perfect,place,1.0
perfect,place,perfect,everything,1.0
perfect,room,perfect,hotel,0.5312
perfect,hotel location,ideal,location,1.0
ideal,location,perfect,hotel location,1.0
perfect,hotel location,ideal for,location,0.5
ideal for,location,perfect,hotel location,0.5
perfect,hotel location,perfect for,location,1.0
perfect for,location,perfect,hotel location,1.0
perfect,location,super,location,1.0
super,location,perfect,location,1.0
perfect,location,unbeatable,location,1.0
unbeatable,location,perfect,location,1.0
perfect,location,perfect,spot,1.0
perfect,spot,perfect,location,1.0
perfect,place,perfect,stay,1.0
perfect,stay,perfect,place,1.0
perfect,place,great,spot,1.0
great,spot,perfect,place,1.0
perfect,price,excellent,location,0.5556
excellent,location,perfect,price,0.5556
fantastic,food,perfect,service,0.5172
perfect,service,excellent,food,0.5312
excellent,food,perfect,service,0.5312
perfect,spot,super,location,0.5
super,location,perfect,spot,0.5
perfect,spot,perfect,location,1.0
perfect,location,perfect,spot,1.0
perfect,spot,brilliant,location,1.0
brilliant,location,perfect,spot,1.0
perfect,staff,enjoyable,stay,0.5312
excellent,hotel location,perfect,stay,1.0
perfect,view,great,view of bay,1.0
great,view of bay,perfect,view,1.0
perfect,view,great,view of city,1.0
great,view of city,perfect,view,1.0
perfect,view,excellent,view,1.0
excellent,view,perfect,view,1.0
perfect for,location,right in,location,1.0
right in,location,perfect for,location,1.0
perfect for,shopping,great for,shopping,1.0
great for,shopping,perfect for,shopping,1.0
perfect for,shopping,convenient to,shopping,1.0
convenient to,shopping,perfect for,shopping,1.0
perfectly locate,hotel,unique,hotel,0.5161
personable,staff,delightful,staff,1.0
delightful,staff,personable,staff,1.0
pleasant,experience,excellent,experience,1.0
excellent,experience,pleasant,experience,1.0
pleasant,experience,amazing,service,0.5312
amazing,service,pleasant,experience,0.5312
awesome,service,pleasant,experience,0.5161
pleasant,room,pleasant,hotel,1.0
pleasant,hotel staff,pleasant,staff,1.0
pleasant,staff,pleasant,hotel staff,1.0
happy,staff,pleasant,hotel staff,0.5161
pleasant,room,pleasant,place,1.0
excellent,hotel,pleasant,place,0.5112
pleasant,room,pleasant,hotel,1.0
pleasant,service,prompt,service,0.5312
prompt,service,pleasant,service,0.5312
pleasant,staff,pleasant,hotel staff,1.0
pleasant,hotel staff,pleasant,staff,1.0
pleasant,staff,happy,staff,1.0
happy,staff,pleasant,staff,1.0
extremely accommodate,staff,pleasant,staff,0.5484
pleasant,stay,pleasant,experience,1.0
pleasant,experience,pleasant,stay,1.0
plenty of,food,fast,room service,0.5312
fast,room service,plenty of,food,0.5312
plenty of,food,lot of,food,1.0
lot of,food,plenty of,food,1.0
plenty of,place,lot of,room,0.5152
lot of,room,plenty of,place,0.5152
plenty of,restaurant,ton of,restaurant,0.5312
ton of,restaurant,plenty of,restaurant,0.5312
polite,hotel staff,always,staff,0.501
always,staff,polite,hotel staff,0.501
polite,hotel staff,helpful,concierge staff,1.0
helpful,concierge staff,polite,hotel staff,1.0
polite,staff,accommodate,staff,0.5053
accommodate,staff,polite,staff,0.5053
poor,breakfast,mediocre,breakfast,1.0
mediocre,breakfast,poor,breakfast,1.0
poor,customer service,horrible,experience,0.5312
poor,customer service,terrible,customer service,1.0
terrible,customer service,poor,customer service,1.0
poor,service,mediocre,food,0.5161
poor,service,horrible,service,1.0
horrible,service,poor,service,1.0
poor,staff,poor,customer service,1.0
poor,customer service,poor,staff,1.0
poor,view,terrible,view,1.0
terrible,view,poor,view,1.0
incredible,service,positive,experience,1.0
positive,experience,wonderful,experience,1.0
wonderful,experience,positive,experience,1.0
positive,experience,enjoyable,experience,1.0
enjoyable,experience,positive,experience,1.0
well maintain,hotel,pretty,hotel,1.0
pretty,lobby,beautiful,property,0.5484
pretty,hotel,pretty,room,0.5484
pretty,room,well maintain,hotel,0.5417
pricey,breakfast,overpriced,breakfast,1.0
overpriced,breakfast,pricey,breakfast,1.0
pricey,breakfast,expensive,breakfast,1.0
expensive,breakfast,pricey,breakfast,1.0
pricey,food,overpriced,food,0.5312
overpriced,food,pricey,food,0.5312
pricey,hotel,exceptional,hotel,0.5385
pricey,parking,bit expensive,parking,1.0
bit expensive,parking,pricey,parking,1.0
pricey,parking,too expensive,parking,1.0
too expensive,parking,pricey,parking,1.0
pricey,restaurant,overpriced,restaurant,1.0
overpriced,restaurant,pricey,restaurant,1.0
pricey,restaurant,expensive,restaurant,1.0
expensive,restaurant,pricey,restaurant,1.0
pricey,food,pricey,restaurant,1.0
prime,location,super,location,1.0
super,location,prime,location,1.0
difficult,parking,problem,parking,0.5066
happy,staff,professional,hotel staff,1.0
professional,hotel staff,enjoyable,experience,1.0
professional,service,attentive,service,1.0
attentive,service,professional,service,1.0
professional,service,efficient,service,0.5161
efficient,service,professional,service,0.5161
professional,service,exceptional,service,1.0
exceptional,service,professional,service,1.0
professional,staff,attentive,staff,0.5172
professional,staff,efficient,staff,1.0
efficient,staff,professional,staff,1.0
prompt,room service,quick,room service,1.0
quick,room service,prompt,room service,1.0
prompt,service,quick,service,1.0
quick,service,prompt,service,1.0
prompt,service,top notch,service,1.0
top notch,service,prompt,service,1.0
quaint,hotel,little old,hotel,0.5484
little old,hotel,quaint,hotel,0.5484
quaint,room,unique,room,0.5
unique,room,quaint,room,0.5
beautiful,building,quality,hotel,0.5484
queen,bed,full size,bed,1.0
full size,bed,queen,bed,1.0
quick,check,quick,check - in,1.0
quick,check - in,quick,check,1.0
quick,check - in,quick,check,1.0
quick,check,quick,check - in,1.0
positive,experience,quick,check in,0.5357
quick,room service,prompt,room service,1.0
prompt,room service,quick,room service,1.0
quick,service,prompt,service,1.0
prompt,service,quick,service,1.0
quick,service,top notch,service,1.0
quiet,location,superb,location,0.5
superb,location,quiet,location,0.5
quiet,location,terrific,location,0.5667
quiet,street,quiet,street noise,1.0
quiet,street noise,quiet,street,1.0
quiet,street noise,quiet,street,1.0
quiet,street,quiet,street noise,1.0
quite,room,much well,room,0.5161
much well,room,quite,room,0.5161
quite,room,much big,room,0.5152
much big,room,quite,room,0.5152
ready,room,recently remodel,room,1.0
recently remodel,room,ready,room,1.0
reasonable,breakfast,decent,breakfast,1.0
decent,breakfast,reasonable,breakfast,1.0
reasonable,cost,reasonable,room rate,1.0
reasonable,room rate,reasonable,cost,1.0
reasonable,hotel,situate,hotel,0.5034
situate,hotel,reasonable,hotel,0.5034
reasonable,location,not bad,location,1.0
not bad,location,reasonable,location,1.0
good for,location,reasonable,location,0.5152
reasonably price,hotel,affordable,hotel,0.5333
affordable,hotel,reasonably price,hotel,0.5333
reasonably price,hotel,good value,hotel,1.0
good value,hotel,reasonably price,hotel,1.0
maintain,room,recently renovate,hotel,0.5312
recently renovate,hotel,bit dated,hotel,0.5484
bit dated,hotel,recently renovate,hotel,0.5484
recommend,hotel,nice enough,hotel,0.5312
remodel,room,upgrade,room,0.5152
modern,lobby,renovate,hotel,0.5161
responsive,staff,hospitable,staff,0.5484
hospitable,staff,responsive,staff,0.5484
responsive,staff,personable,staff,0.505
ridiculous,parking,outrageous,parking,0.5161
outrageous,parking,ridiculous,parking,0.5161
right in,location,perfect for,location,1.0
perfect for,location,right in,location,1.0
right in,location,unbeatable,location,0.5045
unbeatable,location,right in,location,0.5045
next to,location,right on,location,0.5484
right on,location,great for,location,0.5161
right on,union square,near to,union square,0.5333
near to,union square,right on,union square,0.5333
right on,union square,two block from,union square,1.0
two block from,union square,right on,union square,1.0
right on,union square,2 block from,union square,1.0
2 block from,union square,right on,union square,1.0
roomy,bathroom,large,bathroom,1.0
large,bathroom,roomy,bathroom,1.0
roomy,bathroom,big,bathroom,1.0
big,bathroom,roomy,bathroom,1.0
roomy,room,large,room,0.5312
large,room,roomy,room,0.5312
roomy,room,good size,room,1.0
good size,room,roomy,room,1.0
rough,area,not safe,area,0.5161
not safe,area,rough,area,0.5161
rude,front desk,rude,receptionist,1.0
rude,receptionist,rude,front desk,1.0
rude,front desk staff,rude,staff,0.5161
rude,staff,rude,front desk staff,0.5161
rude,lady,rude,receptionist,0.5161
rude,receptionist,rude,lady,0.5161
rude,manager,rude,receptionist,0.5455
rude,receptionist,rude,lady,0.5172
rude,lady,rude,receptionist,0.5172
rude,receptionist,rude,front desk,1.0
rude,front desk,rude,receptionist,1.0
rude,staff,unfriendly,staff,1.0
unfriendly,staff,rude,staff,1.0
rude,staff,not friendly,staff,1.0
not friendly,staff,rude,staff,1.0
rude,staff,not helpful,staff,1.0
not helpful,staff,rude,staff,1.0
safe,area,clean,area,0.5312
clean,area,safe,area,0.5312
safe,location,decent,location,1.0
decent,location,safe,location,1.0
nice,stay,safe,neighbourhood,0.5172
safe,place,clean,staff,0.505
clean,staff,safe,place,0.505
shabby,room,dark,room,0.5152
great,walk,short,walk,0.5333
decent,breakfast,simple,breakfast,0.5455
adequate,hotel,simple,hotel,0.501
simple,hotel,basic,hotel,1.0
basic,hotel,simple,hotel,1.0
not good,hotel,simple,hotel,0.5075
sketchy,neighborhood,nice,breakfast,0.5333
nice,breakfast,sketchy,neighborhood,0.5333
slow,wifi,not work,wifi,0.5
not work,wifi,slow,wifi,0.5
spotty,wifi,slow,wifi,0.5152
slow,wifi,weak,wifi,1.0
weak,wifi,slow,wifi,1.0
small,tub,small,bathroom,0.5152
small,bathroom,bit small,bathroom,1.0
bit small,bathroom,small,bathroom,1.0
small,bedroom,small,room,1.0
small,room,small,bedroom,1.0
small,closet,little,space,0.5172
small,desk,small,room,0.5263
small,hallway,small,space,0.5517
small,space,small,hallway,0.5517
small,bar,small,lobby,0.5312
small,location,small,place,1.0
small,place,small,location,1.0
small,location,small,area,0.5152
small,area,small,location,0.5152
small,parking,limited,parking,0.5
limited,parking,small,parking,0.5
small,place,small,area,1.0
small,area,small,place,1.0
small,restaurant,tight,bathroom,0.5161
tight,bathroom,small,restaurant,0.5161
small,restroom,small,toilet,1.0
small,toilet,small,restroom,1.0
small,restroom,small,tub,0.5312
small,restroom,small,bathroom,1.0
small,bathroom,small,restroom,1.0
small,room size,small,space,0.5333
small,space,small,room size,0.5333
small,shower,small,bath,1.0
small,bath,small,shower,1.0
small,sink,small,desk,0.5667
small,desk,small,sink,0.5667
small,size,small,hallway,0.5161
small,hallway,small,size,0.5161
small,size,small,space,1.0
small,space,small,size,1.0
small,space,small,size,1.0
small,size,small,space,1.0
small,toilet,small,bathroom,1.0
small,bathroom,small,toilet,1.0
small,bathroom,small,tub,0.5161
small,tub,tiny,bathroom,0.5357
tiny,bathroom,small,tub,0.5357
small,restroom,small,tub,1.0
small,wall,noisy,wall,0.5484
noisy,wall,small,wall,0.5484
little small,room,small,windows,0.5152
smallish,room,not spacious,room,0.5
not spacious,room,smallish,room,0.5
smallish,room,very small,room,1.0
very small,room,smallish,room,1.0
smallish,room,little bit small,room,1.0
little bit small,room,smallish,room,1.0
smelly,room,filthy,room,1.0
filthy,room,smelly,room,1.0
musty,room,smelly,room,0.5152
smooth,check in,early,check in,1.0
early,check in,smooth,check in,1.0
soft,bed,more comfortable,bed,0.5333
more comfortable,bed,soft,bed,0.5333
soft,pillow,comfy,pillow,1.0
comfy,pillow,soft,pillow,1.0
spacious,bathroom,good size,bathroom,0.5152
good size,bathroom,spacious,bathroom,0.5152
spacious,hotel,large,hotel,1.0
large,hotel,spacious,hotel,1.0
